Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Load_Type
12-01-2018 16:45,116.24,111.14922544701261,0.0,0.14379624974332753,92.87,100.0,60300.0,Medium_Load
12-01-2018 17:00,79.34,27.97,0.0,0.06473803322268072,94.31,100.0,61200.0,Medium_Load
12-01-2018 17:15,72.07,24.41,0.0,0.03,94.71,100.0,62100.0,Maximum_Load
12-01-2018 17:30,131.33,97.21299449490981,0.0,0.06,,100.0,,Maximum_Load
12-01-2018 17:45,39.78,1.26,6.3,0.02,99.95,231.15705115243375,63900.0,Maximum_Load
12-01-2018 18:00,37.22,0.0,8.17,,100.0,97.67,64800.0,Maximum_Load
12-01-2018 18:15,,48.2,1.417159556569139,0.11404201541404657,86.89,100.0,65700.0,Maximum_Load
12-01-2018 18:30,113.76,63.54,0.0,0.05,87.3,100.0,156358.15406193162,Maximum_Load
12-01-2018 18:45,117.65,116.10262267604945,0.0,0.05,89.99,100.0,67500.0,Maximum_Load
12-01-2018 19:00,111.28,44.57,0.0,0.05,232.70820104392678,100.0,68400.0,Maximum_Load
12-01-2018 19:15,76.9,31.93,0.0,0.04,92.36,100.0,156146.37035053037,Maximum_Load
12-01-2018 19:30,120.53,50.62,0.0,0.06,92.2,100.0,70200.0,Maximum_Load
12-01-2018 19:45,121.07,59.94,0.0,0.06,89.62,100.0,71100.0,Maximum_Load
12-01-2018 20:00,90.07,39.89,0.0,0.04,91.43,100.0,72000.0,Maximum_Load
12-01-2018 20:15,105.3,40.1,0.0,0.05,93.45,291.4617696461854,72900.0,Medium_Load
12-01-2018 20:30,117.29,48.02,0.0,0.05,92.54,100.0,73800.0,Medium_Load
12-01-2018 20:45,90.97,24.66,0.04,0.04,96.52,100.0,174722.47994182404,Medium_Load
12-01-2018 21:00,36.9,0.61,6.34,0.02,99.99,98.56,75600.0,Medium_Load
12-01-2018 21:15,20.708471621072025,0.0,55.93043868216094,0.0,100.0,34.54,76500.0,Medium_Load
12-01-2018 21:30,5.51,0.0,26.78,0.0,100.0,58.7331394934188,77400.0,Medium_Load
12-01-2018 21:45,,0.0,26.78,0.0,100.0,18.88,231276.65421077074,Medium_Load
12-01-2018 22:00,5.22,0.0,26.78,0.0,100.0,19.13,79200.0,Medium_Load
12-01-2018 22:15,5.0,1.66,15.88,0.0,94.91,30.03,80100.0,Maximum_Load
12-01-2018 22:30,4.75,4.9,0.0,0.0,69.6,100.0,81000.0,Maximum_Load
12-01-2018 22:45,4.75,4.93,0.0,0.0,69.38,100.0,81900.0,Maximum_Load
12-01-2018 23:00,4.79,5.0,0.0,0.0,69.18,100.0,82800.0,Maximum_Load
12-01-2018 23:15,4.72,3.71,0.0,0.0,78.62,100.0,83700.0,Light_Load
12-01-2018 23:30,4.64,6.423590518811016,0.0,0.0,80.83,100.0,84600.0,Light_Load
12-01-2018 23:45,13.4109770432718,3.46,0.0,0.0,80.17,100.0,85500.0,Light_Load
12-01-2018 00:00,4.61,3.42,0.0,0.0,80.31,100.0,0.0,Light_Load
13-01-2018 00:15,4.61,3.46,0.0,0.0,79.98,100.0,,Light_Load
13-01-2018 00:30,4.68,3.64,0.0,0.0,187.43173945729964,100.0,1800.0,Light_Load
13-01-2018 00:45,4.64,3.89,0.0,0.0,76.63,100.0,2700.0,Light_Load
13-01-2018 01:00,,9.104394309015971,0.0,0.0,77.23,100.0,9637.818146282976,Light_Load
13-01-2018 01:15,4.64,3.96,0.0,0.0,76.06,295.41766763378314,4500.0,Light_Load
13-01-2018 01:30,4.64,3.89,0.0,0.0,76.63,100.0,5400.0,Light_Load
13-01-2018 01:45,4.68,3.74,0.0,0.0,188.26065425163787,100.0,6300.0,Light_Load
13-01-2018 02:00,4.72,3.96,0.0,0.0,76.61,,7200.0,Light_Load
13-01-2018 02:15,4.72,9.115768264769795,0.0,0.0,76.29,100.0,20452.797371379816,Light_Load
13-01-2018 02:30,4.72,4.18,0.0,0.0,74.86,183.53326528886635,9000.0,Light_Load
13-01-2018 02:45,8.426079176401998,4.14,0.0,0.0,75.39,100.0,9900.0,Light_Load
13-01-2018 03:00,4.75,8.799790798851886,0.0,0.0,146.24038193859468,100.0,10800.0,Light_Load
13-01-2018 03:15,4.75,7.125329444895892,0.0,0.0,72.9,100.0,11700.0,Light_Load
13-01-2018 03:30,4.72,4.32,0.0,0.0,73.77,100.0,12600.0,Light_Load
13-01-2018 03:45,4.75,7.769583413338039,0.0,0.0,74.29,100.0,13500.0,Light_Load
13-01-2018 04:00,4.79,4.14,0.0,0.0,75.66,100.0,14400.0,Light_Load
13-01-2018 04:15,4.72,4.0,0.0,0.0,216.1100595622427,100.0,37984.9789658949,Light_Load
13-01-2018 04:30,4.75,4.28,0.0,0.0,74.29,100.0,16200.0,Light_Load
13-01-2018 04:45,4.72,4.07,0.0,0.0,75.73,100.0,17100.0,Light_Load
13-01-2018 05:00,4.75,12.365227506285283,0.0,0.0,75.07,167.87129197976444,18000.0,Light_Load
13-01-2018 05:15,4.79,4.25,0.0,0.0,74.8,100.0,18900.0,Light_Load
13-01-2018 05:30,14.035231296157093,4.32,0.0,0.0,73.77,100.0,19800.0,Light_Load
13-01-2018 05:45,4.75,4.39,0.0,0.0,73.44,100.0,20700.0,Light_Load
13-01-2018 06:00,4.72,4.21,0.0,0.0,74.63,100.0,21600.0,Light_Load
13-01-2018 06:15,4.75,4.43,0.0,0.0,73.13,100.0,58033.198122551876,Light_Load
13-01-2018 06:30,4.75,4.18,0.0,0.0,75.07,183.01806126742707,39830.590078040754,Light_Load
13-01-2018 06:45,4.72,4.32,0.0,0.0,73.77,100.0,24300.0,Light_Load
13-01-2018 07:00,,4.25,0.0,0.0,74.31,100.0,72046.81769403961,Light_Load
13-01-2018 07:15,4.68,4.07,0.0,0.0,75.46,100.0,26100.0,Light_Load
13-01-2018 07:30,5.11,3.96,,0.0,79.04,100.0,27000.0,Light_Load
13-01-2018 07:45,14.30096818662828,4.14,0.0,0.0,83.73,100.0,27900.0,Light_Load
13-01-2018 08:00,6.84,4.07,0.0,0.0,85.94,100.0,28800.0,Light_Load
13-01-2018 08:15,48.78,32.36,0.0,0.02,83.33,100.0,29700.0,Light_Load
13-01-2018 08:30,94.21,58.46,0.0,0.04,84.97,100.0,30600.0,Light_Load
13-01-2018 08:45,106.34,68.62,0.0,0.05,,,31500.0,Light_Load
13-01-2018 09:00,63.22,21.46,0.0,0.03,94.69,100.0,70307.57191338789,Light_Load
13-01-2018 09:15,100.58,29.88,0.0,0.05,95.86,100.0,33300.0,Medium_Load
13-01-2018 09:30,91.94,,0.0,0.04,226.1915364367438,295.85750220657496,34200.0,Medium_Load
13-01-2018 09:45,57.31,11.27,0.0,0.03,98.12,100.0,35100.0,Medium_Load
13-01-2018 10:00,52.96,11.34,0.0,0.02,97.78,271.829233275977,36000.0,Medium_Load
13-01-2018 10:15,146.49841566434574,14.18,0.0,0.02,96.65,100.0,36900.0,Maximum_Load
13-01-2018 10:30,97.7,26.93,0.0,0.04,96.4,100.0,37800.0,Maximum_Load
13-01-2018 10:45,101.7,26.17,0.0,0.05,160.08840950264113,100.0,114023.542946721,Maximum_Load
13-01-2018 11:00,98.42,28.33,0.0,0.05,96.1,100.0,39600.0,Maximum_Load
13-01-2018 11:15,106.81,51.26,0.0,0.05,155.28839811690005,100.0,40500.0,Maximum_Load
13-01-2018 11:30,95.33,47.27,0.0,0.09888805629616172,89.59,100.0,41400.0,Maximum_Load
13-01-2018 11:45,102.35,46.51,0.0,0.05,91.04,100.0,42300.0,Maximum_Load
13-01-2018 12:00,99.18,49.43,0.0,0.05,89.5,100.0,43200.0,Maximum_Load
13-01-2018 12:15,8.39,0.32,19.84,0.0,99.93,38.95,44100.0,Medium_Load
13-01-2018 12:30,7.16,0.0,25.45,0.0,100.0,27.08,45000.0,Medium_Load
13-01-2018 12:45,6.95,0.0,25.52,0.0,100.0,,45900.0,Medium_Load
13-01-2018 13:00,6.88,0.0,25.7,0.0,100.0,25.86,118687.9959144262,Medium_Load
13-01-2018 13:15,100.67379841382241,10.4,6.8,0.02,97.85,99.07,47700.0,Medium_Load
13-01-2018 13:30,93.53,24.16,0.0,0.04,96.82,100.0,48600.0,Medium_Load
13-01-2018 13:45,93.56,25.45,0.0,0.04,96.49,100.0,49500.0,Medium_Load
13-01-2018 14:00,93.96,32.11,0.0,0.04,94.63,210.8806416830638,50400.0,Medium_Load
13-01-2018 14:15,91.73,32.04,0.0,0.04,94.41,100.0,51300.0,Medium_Load
13-01-2018 14:30,194.91834692372782,30.38,0.0,0.04,95.28,,52200.0,Medium_Load
13-01-2018 14:45,85.5,29.05,0.0,0.04,94.68,100.0,53100.0,Medium_Load
13-01-2018 15:00,79.81,20.66,0.0,0.04,96.81,100.0,54000.0,Medium_Load
13-01-2018 15:15,109.12,36.36,0.0,0.05,94.87,100.0,54900.0,Medium_Load
13-01-2018 15:30,81.29,24.62,,0.04,95.71,100.0,55800.0,Medium_Load
13-01-2018 15:45,112.39,41.87,0.0,0.05,93.71,100.0,56700.0,Medium_Load
13-01-2018 16:00,104.44,29.84,0.0,0.05,96.15,100.0,57600.0,Medium_Load
13-01-2018 16:15,79.2,31.9,0.0,0.04,92.76,100.0,58500.0,Medium_Load
13-01-2018 16:30,68.87,26.46,0.0,0.03,93.35,100.0,59400.0,Medium_Load
13-01-2018 16:45,103.94139764632895,21.49,0.0,0.061231026068070196,94.58,162.79780978549616,60300.0,Medium_Load
13-01-2018 17:00,69.62,21.35,0.0,0.03,95.61,100.0,101871.38171127971,Medium_Load
13-01-2018 17:15,41.093472936443035,1.69,19.98,0.01,99.53,65.65,62100.0,Maximum_Load
13-01-2018 17:30,5.29,0.0,26.42,0.0,100.0,19.63,63000.0,Maximum_Load
13-01-2018 17:45,5.18,0.0,26.5,0.0,100.0,19.18,63900.0,Maximum_Load
13-01-2018 18:00,5.18,0.0,26.6,0.0,100.0,19.11,64800.0,Maximum_Load
13-01-2018 18:15,10.76376552562961,0.0,10.37,0.0,100.0,42.72,192229.0901426675,Maximum_Load
13-01-2018 18:30,4.86,0.0,22.893324931437828,0.0,100.0,47.51,66600.0,Maximum_Load
13-01-2018 18:45,5.0,0.0,23.08,0.0,100.0,21.17,67500.0,Maximum_Load
13-01-2018 19:00,4.97,0.0,26.82,,100.0,,68400.0,Maximum_Load
13-01-2018 19:15,5.04,0.0,26.86,0.0,100.0,18.44,69300.0,Maximum_Load
13-01-2018 19:30,5.0,0.0,26.89,0.0,100.0,18.28,70200.0,Maximum_Load
13-01-2018 19:45,5.0,0.0,26.82,0.0,100.0,34.11625563108481,71100.0,Maximum_Load
13-01-2018 20:00,5.04,0.0,78.8089997494229,0.0,100.0,,72000.0,Maximum_Load
13-01-2018 20:15,5.0,0.0,26.75,0.0,100.0,18.37,72900.0,Medium_Load
13-01-2018 20:30,11.964938256294525,0.0,26.89,0.0,100.0,18.56,73800.0,Medium_Load
13-01-2018 20:45,4.97,0.0,27.0,0.0,100.0,18.1,74700.0,Medium_Load
13-01-2018 21:00,5.0,0.0,26.89,0.0,250.78742246126922,18.28,75600.0,Medium_Load
13-01-2018 21:15,,0.0,26.75,0.0,100.0,18.37,76500.0,Medium_Load
13-01-2018 21:30,14.140221318105336,0.0,26.78,0.0,,18.64,77400.0,Medium_Load
13-01-2018 21:45,,0.0,26.78,0.0,100.0,18.5,78300.0,Medium_Load
13-01-2018 22:00,5.04,,26.78,0.0,279.35453048685235,18.5,162697.91933514393,Medium_Load
13-01-2018 22:15,4.86,1.76,15.44,0.0,94.02,30.02,80100.0,Maximum_Load
13-01-2018 22:30,4.68,4.9,0.0,0.0,69.07,100.0,224266.5027723007,Maximum_Load
13-01-2018 22:45,4.72,4.72,0.0,0.0,210.9847637405225,100.0,81900.0,Maximum_Load
13-01-2018 23:00,4.61,4.39,0.0,0.0,72.42,100.0,82800.0,Maximum_Load
13-01-2018 23:15,4.54,3.96,0.0,0.0,187.69469983836132,100.0,83700.0,Light_Load
13-01-2018 23:30,4.57,3.85,0.0,0.0,76.48,100.0,84600.0,Light_Load
13-01-2018 23:45,10.558732893818712,4.07,0.0,0.0,74.96,100.0,,Light_Load
13-01-2018 00:00,4.64,3.96,0.0,0.0,76.06,100.0,0.0,Light_Load
14-01-2018 00:15,4.57,4.07,0.0,0.0,74.68,,900.0,Light_Load
14-01-2018 00:30,,4.39,0.0,0.0,72.42,100.0,1800.0,Light_Load
14-01-2018 00:45,,4.46,0.0,0.0,71.87,100.0,2700.0,Light_Load
14-01-2018 01:00,4.61,4.32,0.0,0.0,72.97,250.1795263901527,3600.0,Light_Load
14-01-2018 01:15,11.495772937027976,4.5,0.0,0.0,72.08,100.0,4500.0,Light_Load
14-01-2018 01:30,4.61,4.5,0.0,0.0,71.56,100.0,5400.0,Light_Load
14-01-2018 01:45,4.64,4.93,0.0,0.0,68.54,100.0,6300.0,Light_Load
14-01-2018 02:00,4.64,4.79,0.0,0.0,69.58,100.0,7200.0,Light_Load
14-01-2018 02:15,4.61,4.61,0.0,0.0,70.71,100.0,8100.0,Light_Load
14-01-2018 02:30,4.68,4.64,0.0,0.0,71.01,100.0,9000.0,Light_Load
14-01-2018 02:45,4.64,4.97,0.0,0.0,68.24,100.0,18954.668983985583,Light_Load
14-01-2018 03:00,4.64,4.93,0.0,0.0,68.54,100.0,10800.0,Light_Load
14-01-2018 03:15,,4.79,0.0,0.0,69.58,100.0,11700.0,Light_Load
14-01-2018 03:30,4.61,4.79,0.0,0.0,69.34,100.0,12600.0,Light_Load
14-01-2018 03:45,4.75,5.33,0.0,0.0,66.53,100.0,13500.0,Light_Load
14-01-2018 04:00,4.07,3.89,0.0,0.0,72.29,100.0,14400.0,Light_Load
14-01-2018 04:15,4.5,9.418157134955132,0.0,0.0,70.4,100.0,15300.0,Light_Load
14-01-2018 04:30,4.32,4.36,0.0,0.0,70.38,100.0,16200.0,Light_Load
14-01-2018 04:45,4.18,3.74,0.0,0.0,74.52,100.0,44306.03892274081,Light_Load
14-01-2018 05:00,4.61,4.57,0.0,0.0,71.02,100.0,18000.0,Light_Load
14-01-2018 05:15,3.85,3.2,0.0,0.0,76.9,100.0,47513.79663145637,Light_Load
14-01-2018 05:30,4.61,4.43,0.0,0.0,123.34526286627666,100.0,19800.0,Light_Load
14-01-2018 05:45,7.559299660624319,3.56,0.0,0.0,74.95,100.0,20700.0,Light_Load
14-01-2018 06:00,4.39,4.46,0.0,0.0,70.15,100.0,,Light_Load
14-01-2018 06:15,4.36,4.39,0.0,0.0,70.47,100.0,63322.1852260266,Light_Load
14-01-2018 06:30,4.07,3.82,0.0,0.0,72.91,100.0,23400.0,Light_Load
14-01-2018 06:45,13.35004992948529,5.0,0.0,0.0,67.47,100.0,24300.0,Light_Load
14-01-2018 07:00,3.96,3.64,0.0,0.0,73.62,100.0,25200.0,Light_Load
14-01-2018 07:15,4.46,4.75,0.0,0.0,68.45,100.0,26100.0,Light_Load
14-01-2018 07:30,4.1,4.07,0.0,0.0,70.97,100.0,27000.0,Light_Load
14-01-2018 07:45,6.3834157272165095,11.15089011190339,0.0,0.0,70.38,214.5220004363102,27900.0,Light_Load
14-01-2018 08:00,4.46,4.57,0.0,0.0,69.84,100.0,28800.0,Light_Load
14-01-2018 08:15,19.8,16.63,0.0,0.01,76.57,100.0,29700.0,Light_Load
14-01-2018 08:30,20.2,37.91426978823964,0.0,0.01,77.6,,30600.0,Light_Load
14-01-2018 08:45,6.98,7.31,0.25,0.0,69.06,99.94,31500.0,Light_Load
14-01-2018 09:00,9.14,0.0,17.89,0.0,100.0,45.5,32400.0,Light_Load
14-01-2018 09:15,19.667756282384985,0.0,23.76,0.0,100.0,37.39,33300.0,Medium_Load
14-01-2018 09:30,9.14,0.0,23.18,0.0,100.0,36.68,34200.0,Medium_Load
14-01-2018 09:45,,0.0,22.61,0.0,100.0,40.95,35100.0,Medium_Load
14-01-2018 10:00,11.66,0.04,20.45,0.01,100.0,49.53,57305.361291928646,Medium_Load
14-01-2018 10:15,15.01,0.04,13.5,0.01,100.0,114.63263144066386,36900.0,Maximum_Load
14-01-2018 10:30,15.73,0.0,14.08,0.01,100.0,74.51,37800.0,Maximum_Load
14-01-2018 10:45,15.55,0.0,13.97,0.01,100.0,74.39,38700.0,Maximum_Load
14-01-2018 11:00,14.0,0.0,21.82,0.01,100.0,54.0,39600.0,Maximum_Load
14-01-2018 11:15,13.28,,6.37,0.01,99.82,241.03218001580368,40500.0,Maximum_Load
14-01-2018 11:30,12.96,0.94,5.15,0.01,99.74,92.93,41400.0,Maximum_Load
14-01-2018 11:45,13.97,1.08,5.08,0.01,99.7,93.98,42300.0,Maximum_Load
14-01-2018 12:00,8.64,0.94,4.14,0.0,99.41,90.18,43200.0,Maximum_Load
14-01-2018 12:15,4.57,0.0,,0.0,100.0,55.28118715016284,44100.0,Medium_Load
14-01-2018 12:30,5.11,,23.4,0.0,100.0,21.33,45000.0,Medium_Load
14-01-2018 12:45,4.43,0.0,17.21,0.0,100.0,24.93,45900.0,Medium_Load
14-01-2018 13:00,4.46,0.0,17.14,0.0,248.55961160777147,50.12828935569892,46800.0,Medium_Load
14-01-2018 13:15,21.1,2.413819745060784,13.54,0.01,99.85,84.16,47700.0,Medium_Load
14-01-2018 13:30,32.0,1.4,5.26,0.01,99.9,98.68,48600.0,Medium_Load
14-01-2018 13:45,30.96,1.12,4.32,0.01,99.93,99.04,49500.0,Medium_Load
14-01-2018 14:00,30.78,0.47,5.94,0.01,99.99,,50400.0,Medium_Load
14-01-2018 14:15,29.05,0.18,8.75,0.01,100.0,95.75,51300.0,Medium_Load
14-01-2018 14:30,28.12,0.0,10.26,0.01,275.7799272917662,93.94,52200.0,Medium_Load
14-01-2018 14:45,29.45,0.11,17.5602027541181,0.01,100.0,95.34,53100.0,Medium_Load
14-01-2018 15:00,31.57,1.2431178633475561,2.52,0.027072022427429135,99.98,99.68,54000.0,Medium_Load
14-01-2018 15:15,31.61,0.68,2.45,0.01,99.98,99.7,54900.0,Medium_Load
14-01-2018 15:30,33.62,1.62,2.41,0.02,204.64116207609828,224.40264417142444,55800.0,Medium_Load
14-01-2018 15:45,38.2,3.96,0.86,0.02,224.3548831892644,99.97,56700.0,Medium_Load
14-01-2018 16:00,58.86,20.92,0.16814175293087372,0.03,94.23,100.0,57600.0,Medium_Load
14-01-2018 16:15,40.86,7.52,1.3,0.02,98.35,99.95,58500.0,Medium_Load
14-01-2018 16:30,28.62,0.11,19.80461273456397,0.01,100.0,95.67,59400.0,Medium_Load
14-01-2018 16:45,7.09,0.0,22.25,0.0,100.0,30.36,60300.0,Medium_Load
14-01-2018 17:00,5.4,0.0,73.05381060729476,0.0,100.0,19.89,61200.0,Medium_Load
14-01-2018 17:15,5.11,0.0,26.68,0.0,100.0,18.81,62100.0,Maximum_Load
14-01-2018 17:30,5.04,0.0,26.6,0.0,100.0,18.62,63000.0,Maximum_Load
14-01-2018 17:45,5.18,0.0,26.64,0.0,100.0,19.09,63900.0,Maximum_Load
14-01-2018 18:00,5.04,0.0,26.82,0.0,100.0,18.47,64800.0,Maximum_Load
14-01-2018 18:15,4.75,0.0,10.91,0.0,100.0,39.92,65700.0,Maximum_Load
14-01-2018 18:30,4.75,0.0,9.47,0.0,100.0,44.83,145154.4883946149,Maximum_Load
14-01-2018 18:45,4.93,0.0,23.22,0.0,100.0,20.77,67500.0,Maximum_Load
14-01-2018 19:00,7.530507918786524,0.0,27.04,0.0,100.0,17.94,68400.0,Maximum_Load
14-01-2018 19:15,4.97,0.0,27.0,0.0,100.0,18.1,69300.0,Maximum_Load
14-01-2018 19:30,,0.0,27.0,0.0,100.0,17.96,70200.0,Maximum_Load
14-01-2018 19:45,4.97,0.0,27.04,0.0,100.0,18.08,71100.0,Maximum_Load
14-01-2018 20:00,5.04,0.0,65.3306998667036,0.0,100.0,18.4,72000.0,Maximum_Load
14-01-2018 20:15,4.97,0.0,27.04,0.0,100.0,18.08,72900.0,Medium_Load
14-01-2018 20:30,4.93,0.0,27.14,0.0,100.0,17.87,73800.0,Medium_Load
14-01-2018 20:45,4.93,0.0,27.04,0.0,100.0,17.94,74700.0,Medium_Load
14-01-2018 21:00,4.97,0.0,26.96,0.0,100.0,,75600.0,Medium_Load
14-01-2018 21:15,5.0,0.0,27.0,0.0,100.0,18.21,76500.0,Medium_Load
14-01-2018 21:30,4.93,0.0,27.07,0.0,100.0,17.92,77400.0,Medium_Load
14-01-2018 21:45,4.97,0.0,51.35987994803123,0.0,100.0,18.13,78300.0,Medium_Load
14-01-2018 22:00,13.994233709008299,,27.11,0.0,167.205863251918,17.89,79200.0,Medium_Load
14-01-2018 22:15,4.82,1.37,15.62,0.0,96.19,,80100.0,Maximum_Load
14-01-2018 22:30,4.61,4.21,0.0,0.0,73.84,100.0,81000.0,Maximum_Load
14-01-2018 22:45,4.57,4.1,0.0,0.0,74.43,100.0,81900.0,Maximum_Load
14-01-2018 23:00,4.57,4.0,0.0,0.0,75.25,100.0,212013.69870660972,Maximum_Load
14-01-2018 23:15,4.5,3.56,0.0,0.0,139.12748791800735,100.0,215105.53302349846,Light_Load
14-01-2018 23:30,4.61,3.56,0.0,0.0,79.15,100.0,226692.95526354626,Light_Load
14-01-2018 23:45,4.54,3.74,0.0,0.0,77.18,100.0,85500.0,Light_Load
14-01-2018 00:00,4.57,4.0,0.0,0.0,75.25,100.0,0.0,Light_Load
15-01-2018 00:15,4.54,4.03,0.0,0.0,147.24565080168964,100.0,900.0,Light_Load
15-01-2018 00:30,,4.25,0.0,0.0,73.23,159.47582657017287,1800.0,Light_Load
15-01-2018 00:45,,7.730956173481607,0.0,0.0,72.93,100.0,2700.0,Light_Load
15-01-2018 01:00,,4.46,,0.0,71.87,100.0,3600.0,Light_Load
15-01-2018 01:15,4.57,4.46,0.0,0.0,71.57,100.0,4500.0,Light_Load
15-01-2018 01:30,4.61,4.54,0.0,0.0,71.25,100.0,5400.0,Light_Load
15-01-2018 01:45,4.61,4.46,0.0,0.0,71.87,235.2891846505546,6300.0,Light_Load
15-01-2018 02:00,11.96041609195608,4.5,0.0,0.0,71.79,276.68371457981686,7200.0,Light_Load
15-01-2018 02:15,4.61,4.68,0.0,0.0,70.18,100.0,15931.395822046623,Light_Load
15-01-2018 02:30,4.57,4.68,0.0,0.0,69.86,218.81330511057433,9000.0,Light_Load
15-01-2018 02:45,7.513994070467118,4.64,0.0,0.0,165.79738726113666,190.20424275292075,9900.0,Light_Load
15-01-2018 03:00,4.61,4.39,0.0,0.0,72.42,100.0,10800.0,Light_Load
15-01-2018 03:15,4.68,4.75,0.0,0.0,70.18,100.0,11700.0,Light_Load
15-01-2018 03:30,4.64,4.9,0.0,0.0,181.11929748599437,100.0,12600.0,Light_Load
15-01-2018 03:45,4.61,4.57,0.0,0.0,71.02,100.0,13500.0,Light_Load
15-01-2018 04:00,4.61,4.64,0.0,0.0,70.48,100.0,14400.0,Light_Load
15-01-2018 04:15,4.61,4.5,0.0,0.0,71.56,100.0,15300.0,Light_Load
15-01-2018 04:30,4.64,4.57,0.0,0.0,71.25,100.0,16200.0,Light_Load
15-01-2018 04:45,11.893769326568652,4.43,0.0,0.0,71.8,100.0,17100.0,Light_Load
15-01-2018 05:00,4.61,4.32,0.0,0.0,72.97,100.0,18000.0,Light_Load
15-01-2018 05:15,4.43,4.07,0.0,0.0,73.64,100.0,18900.0,Light_Load
15-01-2018 05:30,4.03,3.35,0.0,0.0,76.9,100.0,19800.0,Light_Load
15-01-2018 05:45,4.64,4.36,0.0,0.0,72.88,100.0,20700.0,Light_Load
15-01-2018 06:00,4.0,3.38,0.0,0.0,151.89853008349934,100.0,21600.0,Light_Load
15-01-2018 06:15,4.93,3.96,0.0,0.0,77.96,100.0,22500.0,Light_Load
15-01-2018 06:30,5.4,4.07,0.0,0.0,79.86,100.0,23400.0,Light_Load
15-01-2018 06:45,5.08,4.0,0.0,0.0,78.57,262.61988105719814,24300.0,Light_Load
15-01-2018 07:00,5.8,3.96,0.0,0.0,82.59,100.0,25200.0,Light_Load
15-01-2018 07:15,4.79,3.71,0.0,0.0,79.06,100.0,26100.0,Light_Load
15-01-2018 07:30,5.62,6.0405187026012035,0.0,0.0,83.25,100.0,27000.0,Light_Load
15-01-2018 07:45,5.87,3.56,0.0,0.0,85.5,100.0,27900.0,Light_Load
15-01-2018 08:00,7.02,3.71,0.04,0.0,254.83807353074977,169.9459464739634,70676.20121477805,Light_Load
15-01-2018 08:15,,29.16,0.04,0.02,78.52,100.0,29700.0,Light_Load
15-01-2018 08:30,84.92,69.7,0.0,0.04,77.3,,30600.0,Light_Load
15-01-2018 08:45,82.08,78.26,0.0,0.04,72.37,100.0,31500.0,Light_Load
15-01-2018 09:00,178.81999636968936,50.04,0.0,0.04,245.33436760792515,100.0,32400.0,Light_Load
15-01-2018 09:15,89.53,129.10994917151515,0.0,0.04,88.49,242.49506386820255,33300.0,Medium_Load
15-01-2018 09:30,88.99,43.2,0.0,0.04,89.96,100.0,34200.0,Medium_Load
15-01-2018 09:45,87.91,47.05,0.0,0.04,88.17,100.0,35100.0,Medium_Load
15-01-2018 10:00,109.58,65.59,0.0,0.05,85.8,242.89581668623902,36000.0,Medium_Load
15-01-2018 10:15,80.1,39.2,0.0,0.04,89.82,100.0,36900.0,Maximum_Load
15-01-2018 10:30,105.84,180.63969149681492,0.0,0.05,85.53,100.0,37800.0,Maximum_Load
15-01-2018 10:45,91.87,48.85,0.0,0.04,88.29,,38700.0,Maximum_Load
15-01-2018 11:00,84.92,46.94,0.0,0.04,87.52,100.0,39600.0,Maximum_Load
15-01-2018 11:15,99.25,69.55,0.0,0.05,237.34661442261574,100.0,40500.0,Maximum_Load
15-01-2018 11:30,84.49,125.9302760748286,0.0,0.04,78.67,100.0,41400.0,Maximum_Load
15-01-2018 11:45,104.87,68.47,0.0,0.05,83.73,100.0,42300.0,Maximum_Load
15-01-2018 12:00,120.53,72.07,0.0,0.06,85.83,100.0,43200.0,Maximum_Load
15-01-2018 12:15,74.011335715556,16.6,18.47,0.02,92.47,90.92,44100.0,Medium_Load
15-01-2018 12:30,7.27,0.0,26.14,0.0,100.0,26.79,45000.0,Medium_Load
15-01-2018 12:45,,0.0,53.18328205971052,0.0,,29.26,45900.0,Medium_Load
15-01-2018 13:00,7.81,0.0,25.52,0.0,100.0,,46800.0,Medium_Load
15-01-2018 13:15,75.74,31.5,6.66,0.03,92.33,99.62,47700.0,Medium_Load
15-01-2018 13:30,146.27,76.79,0.0,0.07,88.54,100.0,48600.0,Medium_Load
15-01-2018 13:45,153.14,70.45,0.0,0.07,90.85,100.0,49500.0,Medium_Load
15-01-2018 14:00,124.34,62.57,0.0,,89.33,100.0,50400.0,Medium_Load
15-01-2018 14:15,74.92,31.64,0.0,0.03,92.12,100.0,51300.0,Medium_Load
15-01-2018 14:30,69.98,31.07,0.0,0.03,91.4,100.0,52200.0,Medium_Load
15-01-2018 14:45,70.09,26.6,0.0,0.03,93.49,100.0,53100.0,Medium_Load
15-01-2018 15:00,59.22,23.76,0.0,0.03,92.81,100.0,54000.0,Medium_Load
15-01-2018 15:15,52.92,17.89,0.0,0.02,94.73,100.0,54900.0,Medium_Load
15-01-2018 15:30,59.44,20.27,0.0,0.03,94.65,100.0,55800.0,Medium_Load
15-01-2018 15:45,59.76,20.02,0.0,0.03,94.82,,56700.0,Medium_Load
15-01-2018 16:00,54.65,17.42,0.0,0.03,95.28,100.0,57600.0,Medium_Load
15-01-2018 16:15,55.66,17.03,0.0,0.04866399347735026,95.62,100.0,58500.0,Medium_Load
15-01-2018 16:30,58.93,20.41,0.0,0.03,94.49,,59400.0,Medium_Load
